# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# particle positions sampled every 10 steps
t	x1	y1	x2	y2
9.3300000000e+00	-2.2709283736e-02	8.9818092581e-01	2.2709283736e-02	-8.9818092581e-01
9.3400000000e+00	-2.5543781646e-02	9.0020243519e-01	2.5543781646e-02	-9.0020243519e-01
9.3500000000e+00	-2.8377357051e-02	9.0219142990e-01	2.8377357051e-02	-9.0219142990e-01
9.3600000000e+00	-3.1209914828e-02	9.0414806779e-01	3.1209914828e-02	-9.0414806779e-01
9.3700000000e+00	-3.4041361166e-02	9.0607250412e-01	3.4041361166e-02	-9.0607250412e-01
9.3800000000e+00	-3.6871603531e-02	9.0796489160e-01	3.6871603531e-02	-9.0796489160e-01
9.3900000000e+00	-3.9700550630e-02	9.0982538042e-01	3.9700550630e-02	-9.0982538042e-01
9.4000000000e+00	-4.2528112373e-02	9.1165411833e-01	4.2528112373e-02	-9.1165411833e-01
9.4100000000e+00	-4.5354199839e-02	9.1345125065e-01	4.5354199839e-02	-9.1345125065e-01
9.4200000000e+00	-4.8178725239e-02	9.1521692033e-01	4.8178725239e-02	-9.1521692033e-01
9.4300000000e+00	-5.1001601888e-02	9.1695126798e-01	5.1001601888e-02	-9.1695126798e-01
9.4400000000e+00	-5.3822744170e-02	9.1865443193e-01	5.3822744170e-02	-9.1865443193e-01
9.4500000000e+00	-5.6642067507e-02	9.2032654824e-01	5.6642067507e-02	-9.2032654824e-01
9.4600000000e+00	-5.9459488328e-02	9.2196775077e-01	5.9459488328e-02	-9.2196775077e-01
9.4700000000e+00	-6.2274924042e-02	9.2357817119e-01	6.2274924042e-02	-9.2357817119e-01
9.4800000000e+00	-6.5088293005e-02	9.2515793902e-01	6.5088293005e-02	-9.2515793902e-01
9.4900000000e+00	-6.7899514497e-02	9.2670718169e-01	6.7899514497e-02	-9.2670718169e-01
9.5000000000e+00	-7.0708508688e-02	9.2822602454e-01	7.0708508688e-02	-9.2822602454e-01
9.5100000000e+00	-7.3515196621e-02	9.2971459088e-01	7.3515196621e-02	-9.2971459088e-01
9.5200000000e+00	-7.6319500176e-02	9.3117300202e-01	7.6319500176e-02	-9.3117300202e-01
9.5300000000e+00	-7.9121342050e-02	9.3260137727e-01	7.9121342050e-02	-9.3260137727e-01
9.5400000000e+00	-8.1920645735e-02	9.3399983402e-01	8.1920645735e-02	-9.3399983402e-01
9.5500000000e+00	-8.4717335486e-02	9.3536848774e-01	8.4717335486e-02	-9.3536848774e-01
9.5600000000e+00	-8.7511336306e-02	9.3670745200e-01	8.7511336306e-02	-9.3670745200e-01
9.5700000000e+00	-9.0302573917e-02	9.3801683855e-01	9.0302573917e-02	-9.3801683855e-01
9.5800000000e+00	-9.3090974742e-02	9.3929675728e-01	9.3090974742e-02	-9.3929675728e-01
9.5900000000e+00	-9.5876465880e-02	9.4054731630e-01	9.5876465880e-02	-9.4054731630e-01
9.6000000000e+00	-9.8658975086e-02	9.4176862193e-01	9.8658975086e-02	-9.4176862193e-01
9.6100000000e+00	-1.0143843075e-01	9.4296077876e-01	1.0143843075e-01	-9.4296077876e-01
9.6200000000e+00	-1.0421476188e-01	9.4412388965e-01	1.0421476188e-01	-9.4412388965e-01
9.6300000000e+00	-1.0698789808e-01	9.4525805578e-01	1.0698789808e-01	-9.4525805578e-01
9.6400000000e+00	-1.0975776953e-01	9.4636337663e-01	1.0975776953e-01	-9.4636337663e-01
9.6500000000e+00	-1.1252430695e-01	9.4743995007e-01	1.1252430695e-01	-9.4743995007e-01
9.6600000000e+00	-1.1528744162e-01	9.4848787231e-01	1.1528744162e-01	-9.4848787231e-01
9.6700000000e+00	-1.1804710534e-01	9.4950723797e-01	1.1804710534e-01	-9.4950723797e-01
9.6800000000e+00	-1.2080323040e-01	9.5049814011e-01	1.2080323040e-01	-9.5049814011e-01
9.6900000000e+00	-1.2355574958e-01	9.5146067022e-01	1.2355574958e-01	-9.5146067022e-01
9.7000000000e+00	-1.2630459613e-01	9.5239491823e-01	1.2630459613e-01	-9.5239491823e-01
9.7100000000e+00	-1.2904970375e-01	9.5330097258e-01	1.2904970375e-01	-9.5330097258e-01
9.7200000000e+00	-1.3179100657e-01	9.5417892022e-01	1.3179100657e-01	-9.5417892022e-01
9.7300000000e+00	-1.3452843916e-01	9.5502884661e-01	1.3452843916e-01	-9.5502884661e-01
9.7400000000e+00	-1.3726193646e-01	9.5585083574e-01	1.3726193646e-01	-9.5585083574e-01
9.7500000000e+00	-1.3999143383e-01	9.5664497020e-01	1.3999143383e-01	-9.5664497020e-01
9.7600000000e+00	-1.4271686698e-01	9.5741133111e-01	1.4271686698e-01	-9.5741133111e-01
9.7700000000e+00	-1.4543817198e-01	9.5814999823e-01	1.4543817198e-01	-9.5814999823e-01
9.7800000000e+00	-1.4815528528e-01	9.5886104991e-01	1.4815528528e-01	-9.5886104991e-01
9.7900000000e+00	-1.5086814360e-01	9.5954456315e-01	1.5086814360e-01	-9.5954456315e-01
9.8000000000e+00	-1.5357668401e-01	9.6020061358e-01	1.5357668401e-01	-9.6020061358e-01
9.8100000000e+00	-1.5628084389e-01	9.6082927552e-01	1.5628084389e-01	-9.6082927552e-01
9.8200000000e+00	-1.5898056089e-01	9.6143062193e-01	1.5898056089e-01	-9.6143062193e-01
9.8300000000e+00	-1.6167577293e-01	9.6200472451e-01	1.6167577293e-01	-9.6200472451e-01
9.8400000000e+00	-1.6436641820e-01	9.6255165365e-01	1.6436641820e-01	-9.6255165365e-01
9.8500000000e+00	-1.6705243515e-01	9.6307147845e-01	1.6705243515e-01	-9.6307147845e-01
9.8600000000e+00	-1.6973376244e-01	9.6356426679e-01	1.6973376244e-01	-9.6356426679e-01
9.8700000000e+00	-1.7241033897e-01	9.6403008527e-01	1.7241033897e-01	-9.6403008527e-01
9.8800000000e+00	-1.7508210385e-01	9.6446899928e-01	1.7508210385e-01	-9.6446899928e-01
9.8900000000e+00	-1.7774899638e-01	9.6488107296e-01	1.7774899638e-01	-9.6488107296e-01
9.9000000000e+00	-1.8041095606e-01	9.6526636928e-01	1.8041095606e-01	-9.6526636928e-01
9.9100000000e+00	-1.8306792255e-01	9.6562495000e-01	1.8306792255e-01	-9.6562495000e-01
9.9200000000e+00	-1.8571983568e-01	9.6595687570e-01	1.8571983568e-01	-9.6595687570e-01
9.9300000000e+00	-1.8836663544e-01	9.6626220579e-01	1.8836663544e-01	-9.6626220579e-01
9.9400000000e+00	-1.9100826193e-01	9.6654099852e-01	1.9100826193e-01	-9.6654099852e-01
9.9500000000e+00	-1.9364465542e-01	9.6679331101e-01	1.9364465542e-01	-9.6679331101e-01
9.9600000000e+00	-1.9627575626e-01	9.6701919922e-01	1.9627575626e-01	-9.6701919922e-01
9.9700000000e+00	-1.9890150493e-01	9.6721871802e-01	1.9890150493e-01	-9.6721871802e-01
9.9800000000e+00	-2.0152184200e-01	9.6739192113e-01	2.0152184200e-01	-9.6739192113e-01
9.9900000000e+00	-2.0413670812e-01	9.6753886120e-01	2.0413670812e-01	-9.6753886120e-01
1.0000000000e+01	-2.0674604401e-01	9.6765958976e-01	2.0674604401e-01	-9.6765958976e-01
1.0010000000e+01	-2.0934979047e-01	9.6775415728e-01	2.0934979047e-01	-9.6775415728e-01
1.0020000000e+01	-2.1194788834e-01	9.6782261314e-01	2.1194788834e-01	-9.6782261314e-01
1.0030000000e+01	-2.1454027850e-01	9.6786500568e-01	2.1454027850e-01	-9.6786500568e-01
1.0040000000e+01	-2.1712690188e-01	9.6788138215e-01	2.1712690188e-01	-9.6788138215e-01
1.0050000000e+01	-2.1970769940e-01	9.6787178878e-01	2.1970769940e-01	-9.6787178878e-01
1.0060000000e+01	-2.2228261203e-01	9.6783627077e-01	2.2228261203e-01	-9.6783627077e-01
1.0070000000e+01	-2.2485158072e-01	9.6777487226e-01	2.2485158072e-01	-9.6777487226e-01
1.0080000000e+01	-2.2741454640e-01	9.6768763640e-01	2.2741454640e-01	-9.6768763640e-01
1.0090000000e+01	-2.2997145001e-01	9.6757460530e-01	2.2997145001e-01	-9.6757460530e-01
1.0100000000e+01	-2.3252223244e-01	9.6743582010e-01	2.3252223244e-01	-9.6743582010e-01
1.0110000000e+01	-2.3506683456e-01	9.6727132090e-01	2.3506683456e-01	-9.6727132090e-01
1.0120000000e+01	-2.3760519717e-01	9.6708114684e-01	2.3760519717e-01	-9.6708114684e-01
1.0130000000e+01	-2.4013726103e-01	9.6686533607e-01	2.4013726103e-01	-9.6686533607e-01
1.0140000000e+01	-2.4266296683e-01	9.6662392575e-01	2.4266296683e-01	-9.6662392575e-01
1.0150000000e+01	-2.4518225518e-01	9.6635695210e-01	2.4518225518e-01	-9.6635695210e-01
1.0160000000e+01	-2.4769506660e-01	9.6606445034e-01	2.4769506660e-01	-9.6606445034e-01
1.0170000000e+01	-2.5020134151e-01	9.6574645476e-01	2.5020134151e-01	-9.6574645476e-01
1.0180000000e+01	-2.5270102024e-01	9.6540299868e-01	2.5270102024e-01	-9.6540299868e-01
1.0190000000e+01	-2.5519404300e-01	9.6503411450e-01	2.5519404300e-01	-9.6503411450e-01
1.0200000000e+01	-2.5768034986e-01	9.6463983364e-01	2.5768034986e-01	-9.6463983364e-01
1.0210000000e+01	-2.6015988076e-01	9.6422018662e-01	2.6015988076e-01	-9.6422018662e-01
1.0220000000e+01	-2.6263257552e-01	9.6377520303e-01	2.6263257552e-01	-9.6377520303e-01
1.0230000000e+01	-2.6509837377e-01	9.6330491150e-01	2.6509837377e-01	-9.6330491150e-01
1.0240000000e+01	-2.6755721500e-01	9.6280933979e-01	2.6755721500e-01	-9.6280933979e-01
1.0250000000e+01	-2.7000903853e-01	9.6228851470e-01	2.7000903853e-01	-9.6228851470e-01
1.0260000000e+01	-2.7245378347e-01	9.6174246216e-01	2.7245378347e-01	-9.6174246216e-01
1.0270000000e+01	-2.7489138877e-01	9.6117120716e-01	2.7489138877e-01	-9.6117120716e-01
1.0280000000e+01	-2.7732179316e-01	9.6057477381e-01	2.7732179316e-01	-9.6057477381e-01
1.0290000000e+01	-2.7974493515e-01	9.5995318531e-01	2.7974493515e-01	-9.5995318531e-01
1.0300000000e+01	-2.8216075306e-01	9.5930646397e-01	2.8216075306e-01	-9.5930646397e-01
1.0310000000e+01	-2.8456918496e-01	9.5863463122e-01	2.8456918496e-01	-9.5863463122e-01
1.0320000000e+01	-2.8697016866e-01	9.5793770759e-01	2.8697016866e-01	-9.5793770759e-01
1.0330000000e+01	-2.8936364176e-01	9.5721571272e-01	2.8936364176e-01	-9.5721571272e-01
1.0340000000e+01	-2.9174954156e-01	9.5646866539e-01	2.9174954156e-01	-9.5646866539e-01
1.0350000000e+01	-2.9412780513e-01	9.5569658349e-01	2.9412780513e-01	-9.5569658349e-01
1.0360000000e+01	-2.9649836922e-01	9.5489948404e-01	2.9649836922e-01	-9.5489948404e-01
1.0370000000e+01	-2.9886117031e-01	9.5407738318e-01	2.9886117031e-01	-9.5407738318e-01
1.0380000000e+01	-3.0121614460e-01	9.5323029619e-01	3.0121614460e-01	-9.5323029619e-01
1.0390000000e+01	-3.0356322793e-01	9.5235823747e-01	3.0356322793e-01	-9.5235823747e-01
1.0400000000e+01	-3.0590235586e-01	9.5146122057e-01	3.0590235586e-01	-9.5146122057e-01
1.0410000000e+01	-3.0823346361e-01	9.5053925817e-01	3.0823346361e-01	-9.5053925817e-01
1.0420000000e+01	-3.1055648606e-01	9.4959236208e-01	3.1055648606e-01	-9.4959236208e-01
1.0430000000e+01	-3.1287135772e-01	9.4862054327e-01	3.1287135772e-01	-9.4862054327e-01
1.0440000000e+01	-3.1517801276e-01	9.4762381183e-01	3.1517801276e-01	-9.4762381183e-01
1.0450000000e+01	-3.1747638498e-01	9.4660217701e-01	3.1747638498e-01	-9.4660217701e-01
1.0460000000e+01	-3.1976640777e-01	9.4555564720e-01	3.1976640777e-01	-9.4555564720e-01
1.0470000000e+01	-3.2204801415e-01	9.4448422993e-01	3.2204801415e-01	-9.4448422993e-01
1.0480000000e+01	-3.2432113673e-01	9.4338793187e-01	3.2432113673e-01	-9.4338793187e-01
1.0490000000e+01	-3.2658570770e-01	9.4226675886e-01	3.2658570770e-01	-9.4226675886e-01
1.0500000000e+01	-3.2884165883e-01	9.4112071586e-01	3.2884165883e-01	-9.4112071586e-01
1.0510000000e+01	-3.3108892144e-01	9.3994980701e-01	3.3108892144e-01	-9.3994980701e-01
1.0520000000e+01	-3.3332742642e-01	9.3875403556e-01	3.3332742642e-01	-9.3875403556e-01
1.0530000000e+01	-3.3555710417e-01	9.3753340395e-01	3.3555710417e-01	-9.3753340395e-01
1.0540000000e+01	-3.3777788464e-01	9.3628791373e-01	3.3777788464e-01	-9.3628791373e-01
1.0550000000e+01	-3.3998969730e-01	9.3501756562e-01	3.3998969730e-01	-9.3501756562e-01
1.0560000000e+01	-3.4219247110e-01	9.3372235949e-01	3.4219247110e-01	-9.3372235949e-01
1.0570000000e+01	-3.4438613450e-01	9.3240229434e-01	3.4438613450e-01	-9.3240229434e-01
1.0580000000e+01	-3.4657061544e-01	9.3105736833e-01	3.4657061544e-01	-9.3105736833e-01
1.0590000000e+01	-3.4874584131e-01	9.2968757877e-01	3.4874584131e-01	-9.2968757877e-01
1.0600000000e+01	-3.5091173898e-01	9.2829292209e-01	3.5091173898e-01	-9.2829292209e-01
1.0610000000e+01	-3.5306823473e-01	9.2687339390e-01	3.5306823473e-01	-9.2687339390e-01
1.0620000000e+01	-3.5521525430e-01	9.2542898893e-01	3.5521525430e-01	-9.2542898893e-01
1.0630000000e+01	-3.5735272283e-01	9.2395970105e-01	3.5735272283e-01	-9.2395970105e-01
1.0640000000e+01	-3.5948056487e-01	9.2246552327e-01	3.5948056487e-01	-9.2246552327e-01
1.0650000000e+01	-3.6159870435e-01	9.2094644776e-01	3.6159870435e-01	-9.2094644776e-01
1.0660000000e+01	-3.6370706458e-01	9.1940246579e-01	3.6370706458e-01	-9.1940246579e-01
1.0670000000e+01	-3.6580556823e-01	9.1783356779e-01	3.6580556823e-01	-9.1783356779e-01
1.0680000000e+01	-3.6789413733e-01	9.1623974331e-01	3.6789413733e-01	-9.1623974331e-01
1.0690000000e+01	-3.6997269323e-01	9.1462098104e-01	3.6997269323e-01	-9.1462098104e-01
1.0700000000e+01	-3.7204115660e-01	9.1297726879e-01	3.7204115660e-01	-9.1297726879e-01
1.0710000000e+01	-3.7409944741e-01	9.1130859348e-01	3.7409944741e-01	-9.1130859348e-01
1.0720000000e+01	-3.7614748494e-01	9.0961494117e-01	3.7614748494e-01	-9.0961494117e-01
1.0730000000e+01	-3.7818518772e-01	9.0789629704e-01	3.7818518772e-01	-9.0789629704e-01
1.0740000000e+01	-3.8021247355e-01	9.0615264536e-01	3.8021247355e-01	-9.0615264536e-01
1.0750000000e+01	-3.8222925947e-01	9.0438396955e-01	3.8222925947e-01	-9.0438396955e-01
1.0760000000e+01	-3.8423546175e-01	9.0259025210e-01	3.8423546175e-01	-9.0259025210e-01
1.0770000000e+01	-3.8623099586e-01	9.0077147463e-01	3.8623099586e-01	-9.0077147463e-01
1.0780000000e+01	-3.8821577648e-01	8.9892761784e-01	3.8821577648e-01	-8.9892761784e-01
1.0790000000e+01	-3.9018971745e-01	8.9705866155e-01	3.9018971745e-01	-8.9705866155e-01
1.0800000000e+01	-3.9215273178e-01	8.9516458465e-01	3.9215273178e-01	-8.9516458465e-01
1.0810000000e+01	-3.9410473162e-01	8.9324536513e-01	3.9410473162e-01	-8.9324536513e-01
1.0820000000e+01	-3.9604562825e-01	8.9130098006e-01	3.9604562825e-01	-8.9130098006e-01
1.0830000000e+01	-3.9797533202e-01	8.8933140558e-01	3.9797533202e-01	-8.8933140558e-01
1.0840000000e+01	-3.9989375243e-01	8.8733661692e-01	3.9989375243e-01	-8.8733661692e-01
1.0850000000e+01	-4.0180079798e-01	8.8531658836e-01	4.0180079798e-01	-8.8531658836e-01
1.0860000000e+01	-4.0369637628e-01	8.8327129326e-01	4.0369637628e-01	-8.8327129326e-01
1.0870000000e+01	-4.0558039392e-01	8.8120070403e-01	4.0558039392e-01	-8.8120070403e-01
1.0880000000e+01	-4.0745275654e-01	8.7910479211e-01	4.0745275654e-01	-8.7910479211e-01
1.0890000000e+01	-4.0931336872e-01	8.7698352803e-01	4.0931336872e-01	-8.7698352803e-01
1.0900000000e+01	-4.1116213406e-01	8.7483688133e-01	4.1116213406e-01	-8.7483688133e-01
1.0910000000e+01	-4.1299895507e-01	8.7266482057e-01	4.1299895507e-01	-8.7266482057e-01
1.0920000000e+01	-4.1482373320e-01	8.7046731338e-01	4.1482373320e-01	-8.7046731338e-01
1.0930000000e+01	-4.1663636879e-01	8.6824432636e-01	4.1663636879e-01	-8.6824432636e-01
1.0940000000e+01	-4.1843676108e-01	8.6599582517e-01	4.1843676108e-01	-8.6599582517e-01
1.0950000000e+01	-4.2022480813e-01	8.6372177444e-01	4.2022480813e-01	-8.6372177444e-01
1.0960000000e+01	-4.2200040688e-01	8.6142213782e-01	4.2200040688e-01	-8.6142213782e-01
1.0970000000e+01	-4.2376345304e-01	8.5909687794e-01	4.2376345304e-01	-8.5909687794e-01
1.0980000000e+01	-4.2551384111e-01	8.5674595641e-01	4.2551384111e-01	-8.5674595641e-01
1.0990000000e+01	-4.2725146436e-01	8.5436933382e-01	4.2725146436e-01	-8.5436933382e-01
1.1000000000e+01	-4.2897621479e-01	8.5196696974e-01	4.2897621479e-01	-8.5196696974e-01
1.1010000000e+01	-4.3068798309e-01	8.4953882267e-01	4.3068798309e-01	-8.4953882267e-01
1.1020000000e+01	-4.3238665864e-01	8.4708485009e-01	4.3238665864e-01	-8.4708485009e-01
1.1030000000e+01	-4.3407212948e-01	8.4460500841e-01	4.3407212948e-01	-8.4460500841e-01
1.1040000000e+01	-4.3574428225e-01	8.4209925295e-01	4.3574428225e-01	-8.4209925295e-01
1.1050000000e+01	-4.3740300219e-01	8.3956753798e-01	4.3740300219e-01	-8.3956753798e-01
1.1060000000e+01	-4.3904817313e-01	8.3700981667e-01	4.3904817313e-01	-8.3700981667e-01
1.1070000000e+01	-4.4067967738e-01	8.3442604109e-01	4.4067967738e-01	-8.3442604109e-01
1.1080000000e+01	-4.4229739581e-01	8.3181616222e-01	4.4229739581e-01	-8.3181616222e-01
1.1090000000e+01	-4.4390120771e-01	8.2918012990e-01	4.4390120771e-01	-8.2918012990e-01
1.1100000000e+01	-4.4549099084e-01	8.2651789285e-01	4.4549099084e-01	-8.2651789285e-01
1.1110000000e+01	-4.4706662135e-01	8.2382939865e-01	4.4706662135e-01	-8.2382939865e-01
1.1120000000e+01	-4.4862797377e-01	8.2111459373e-01	4.4862797377e-01	-8.2111459373e-01
1.1130000000e+01	-4.5017492094e-01	8.1837342335e-01	4.5017492094e-01	-8.1837342335e-01
1.1140000000e+01	-4.5170733403e-01	8.1560583160e-01	4.5170733403e-01	-8.1560583160e-01
1.1150000000e+01	-4.5322508245e-01	8.1281176140e-01	4.5322508245e-01	-8.1281176140e-01
1.1160000000e+01	-4.5472803383e-01	8.0999115443e-01	4.5472803383e-01	-8.0999115443e-01
1.1170000000e+01	-4.5621605401e-01	8.0714395120e-01	4.5621605401e-01	-8.0714395120e-01
1.1180000000e+01	-4.5768900694e-01	8.0427009097e-01	4.5768900694e-01	-8.0427009097e-01
1.1190000000e+01	-4.5914675471e-01	8.0136951177e-01	4.5914675471e-01	-8.0136951177e-01
1.1200000000e+01	-4.6058915745e-01	7.9844215037e-01	4.6058915745e-01	-7.9844215037e-01
1.1210000000e+01	-4.6201607330e-01	7.9548794229e-01	4.6201607330e-01	-7.9548794229e-01
1.1220000000e+01	-4.6342735840e-01	7.9250682175e-01	4.6342735840e-01	-7.9250682175e-01
1.1230000000e+01	-4.6482286681e-01	7.8949872168e-01	4.6482286681e-01	-7.8949872168e-01
1.1240000000e+01	-4.6620245046e-01	7.8646357372e-01	4.6620245046e-01	-7.8646357372e-01
1.1250000000e+01	-4.6756595914e-01	7.8340130815e-01	4.6756595914e-01	-7.8340130815e-01
1.1260000000e+01	-4.6891324039e-01	7.8031185393e-01	4.6891324039e-01	-7.8031185393e-01
1.1270000000e+01	-4.7024413952e-01	7.7719513866e-01	4.7024413952e-01	-7.7719513866e-01
1.1280000000e+01	-4.7155849950e-01	7.7405108856e-01	4.7155849950e-01	-7.7405108856e-01
1.1290000000e+01	-4.7285616096e-01	7.7087962847e-01	4.7285616096e-01	-7.7087962847e-01
1.1300000000e+01	-4.7413696206e-01	7.6768068180e-01	4.7413696206e-01	-7.6768068180e-01
1.1310000000e+01	-4.7540073852e-01	7.6445417055e-01	4.7540073852e-01	-7.6445417055e-01
1.1320000000e+01	-4.7664732351e-01	7.6120001528e-01	4.7664732351e-01	-7.6120001528e-01
1.1330000000e+01	-4.7787654758e-01	7.5791813507e-01	4.7787654758e-01	-7.5791813507e-01
1.1340000000e+01	-4.7908823865e-01	7.5460844754e-01	4.7908823865e-01	-7.5460844754e-01
1.1350000000e+01	-4.8028222190e-01	7.5127086879e-01	4.8028222190e-01	-7.5127086879e-01
1.1360000000e+01	-4.8145831973e-01	7.4790531340e-01	4.8145831973e-01	-7.4790531340e-01
1.1370000000e+01	-4.8261635168e-01	7.4451169443e-01	4.8261635168e-01	-7.4451169443e-01
1.1380000000e+01	-4.8375613436e-01	7.4108992335e-01	4.8375613436e-01	-7.4108992335e-01
1.1390000000e+01	-4.8487748142e-01	7.3763991006e-01	4.8487748142e-01	-7.3763991006e-01
1.1400000000e+01	-4.8598020339e-01	7.3416156287e-01	4.8598020339e-01	-7.3416156287e-01
1.1410000000e+01	-4.8706410769e-01	7.3065478843e-01	4.8706410769e-01	-7.3065478843e-01
1.1420000000e+01	-4.8812899853e-01	7.2711949178e-01	4.8812899853e-01	-7.2711949178e-01
1.1430000000e+01	-4.8917467679e-01	7.2355557625e-01	4.8917467679e-01	-7.2355557625e-01
1.1440000000e+01	-4.9020093999e-01	7.1996294349e-01	4.9020093999e-01	-7.1996294349e-01
1.1450000000e+01	-4.9120758217e-01	7.1634149345e-01	4.9120758217e-01	-7.1634149345e-01
1.1460000000e+01	-4.9219439382e-01	7.1269112429e-01	4.9219439382e-01	-7.1269112429e-01
1.1470000000e+01	-4.9316116179e-01	7.0901173245e-01	4.9316116179e-01	-7.0901173245e-01
1.1480000000e+01	-4.9410766919e-01	7.0530321254e-01	4.9410766919e-01	-7.0530321254e-01
1.1490000000e+01	-4.9503369530e-01	7.0156545737e-01	4.9503369530e-01	-7.0156545737e-01
1.1500000000e+01	-4.9593901544e-01	6.9779835787e-01	4.9593901544e-01	-6.9779835787e-01
1.1510000000e+01	-4.9682340093e-01	6.9400180313e-01	4.9682340093e-01	-6.9400180313e-01
1.1520000000e+01	-4.9768661893e-01	6.9017568031e-01	4.9768661893e-01	-6.9017568031e-01
1.1530000000e+01	-4.9852843235e-01	6.8631987466e-01	4.9852843235e-01	-6.8631987466e-01
1.1540000000e+01	-4.9934859974e-01	6.8243426944e-01	4.9934859974e-01	-6.8243426944e-01
1.1550000000e+01	-5.0014687516e-01	6.7851874594e-01	5.0014687516e-01	-6.7851874594e-01
1.1560000000e+01	-5.0092300808e-01	6.7457318343e-01	5.0092300808e-01	-6.7457318343e-01
1.1570000000e+01	-5.0167674324e-01	6.7059745910e-01	5.0167674324e-01	-6.7059745910e-01
1.1580000000e+01	-5.0240782051e-01	6.6659144809e-01	5.0240782051e-01	-6.6659144809e-01
1.1590000000e+01	-5.0311597480e-01	6.6255502340e-01	5.0311597480e-01	-6.6255502340e-01
1.1600000000e+01	-5.0380093588e-01	6.5848805588e-01	5.0380093588e-01	-6.5848805588e-01
1.1610000000e+01	-5.0446242824e-01	6.5439041421e-01	5.0446242824e-01	-6.5439041421e-01
1.1620000000e+01	-5.0510017095e-01	6.5026196484e-01	5.0510017095e-01	-6.5026196484e-01
1.1630000000e+01	-5.0571387754e-01	6.4610257197e-01	5.0571387754e-01	-6.4610257197e-01
1.1640000000e+01	-5.0630325578e-01	6.4191209752e-01	5.0630325578e-01	-6.4191209752e-01
1.1650000000e+01	-5.0686800756e-01	6.3769040106e-01	5.0686800756e-01	-6.3769040106e-01
1.1660000000e+01	-5.0740782870e-01	6.3343733983e-01	5.0740782870e-01	-6.3343733983e-01
1.1670000000e+01	-5.0792240877e-01	6.2915276865e-01	5.0792240877e-01	-6.2915276865e-01
1.1680000000e+01	-5.0841143094e-01	6.2483653991e-01	5.0841143094e-01	-6.2483653991e-01
1.1690000000e+01	-5.0887457175e-01	6.2048850352e-01	5.0887457175e-01	-6.2048850352e-01
1.1700000000e+01	-5.0931150092e-01	6.1610850687e-01	5.0931150092e-01	-6.1610850687e-01
1.1710000000e+01	-5.0972188118e-01	6.1169639479e-01	5.0972188118e-01	-6.1169639479e-01
1.1720000000e+01	-5.1010536800e-01	6.0725200953e-01	5.1010536800e-01	-6.0725200953e-01
1.1730000000e+01	-5.1046160942e-01	6.0277519068e-01	5.1046160942e-01	-6.0277519068e-01
1.1740000000e+01	-5.1079024581e-01	5.9826577515e-01	5.1079024581e-01	-5.9826577515e-01
1.1750000000e+01	-5.1109090960e-01	5.9372359714e-01	5.1109090960e-01	-5.9372359714e-01
1.1760000000e+01	-5.1136322507e-01	5.8914848806e-01	5.1136322507e-01	-5.8914848806e-01
1.1770000000e+01	-5.1160680808e-01	5.8454027653e-01	5.1160680808e-01	-5.8454027653e-01
1.1780000000e+01	-5.1182126580e-01	5.7989878828e-01	5.1182126580e-01	-5.7989878828e-01
1.1790000000e+01	-5.1200619644e-01	5.7522384616e-01	5.1200619644e-01	-5.7522384616e-01
1.1800000000e+01	-5.1216118893e-01	5.7051527007e-01	5.1216118893e-01	-5.7051527007e-01
1.1810000000e+01	-5.1228582267e-01	5.6577287690e-01	5.1228582267e-01	-5.6577287690e-01
1.1820000000e+01	-5.1237966717e-01	5.6099648051e-01	5.1237966717e-01	-5.6099648051e-01
1.1830000000e+01	-5.1244228175e-01	5.5618589167e-01	5.1244228175e-01	-5.5618589167e-01
1.1840000000e+01	-5.1247321517e-01	5.5134091799e-01	5.1247321517e-01	-5.5134091799e-01
1.1850000000e+01	-5.1247200531e-01	5.4646136392e-01	5.1247200531e-01	-5.4646136392e-01
