# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# total Hamiltonian H = T + U with kinetic T and potential U components
t	H	T	U
9.8400000000e+00	-4.3750000014e-01	7.3999831969e-02	-5.1149983211e-01
9.8500000000e+00	-4.3750000013e-01	7.3515981617e-02	-5.1101598175e-01
9.8600000000e+00	-4.3750000012e-01	7.3043396560e-02	-5.1054339668e-01
9.8700000000e+00	-4.3750000012e-01	7.2581998552e-02	-5.1008199867e-01
9.8800000000e+00	-4.3750000011e-01	7.2131711501e-02	-5.0963171161e-01
9.8900000000e+00	-4.3750000011e-01	7.1692461436e-02	-5.0919246154e-01
9.9000000000e+00	-4.3750000010e-01	7.1264176472e-02	-5.0876417658e-01
9.9100000000e+00	-4.3750000010e-01	7.0846786777e-02	-5.0834678688e-01
9.9200000000e+00	-4.3750000009e-01	7.0440224542e-02	-5.0794022464e-01
9.9300000000e+00	-4.3750000009e-01	7.0044423949e-02	-5.0754442404e-01
9.9400000000e+00	-4.3750000008e-01	6.9659321145e-02	-5.0715932123e-01
9.9500000000e+00	-4.3750000008e-01	6.9284854207e-02	-5.0678485429e-01
9.9600000000e+00	-4.3750000008e-01	6.8920963121e-02	-5.0642096320e-01
9.9700000000e+00	-4.3750000007e-01	6.8567589754e-02	-5.0606758983e-01
9.9800000000e+00	-4.3750000007e-01	6.8224677826e-02	-5.0572467789e-01
9.9900000000e+00	-4.3750000006e-01	6.7892172887e-02	-5.0539217295e-01
1.0000000000e+01	-4.3750000006e-01	6.7570022295e-02	-5.0507002236e-01
1.0010000000e+01	-4.3750000006e-01	6.7258175191e-02	-5.0475817525e-01
1.0020000000e+01	-4.3750000005e-01	6.6956582477e-02	-5.0445658253e-01
1.0030000000e+01	-4.3750000005e-01	6.6665196798e-02	-5.0416519685e-01
1.0040000000e+01	-4.3750000005e-01	6.6383972516e-02	-5.0388397256e-01
1.0050000000e+01	-4.3750000004e-01	6.6112865697e-02	-5.0361286574e-01
1.0060000000e+01	-4.3750000004e-01	6.5851834087e-02	-5.0335183413e-01
1.0070000000e+01	-4.3750000004e-01	6.5600837100e-02	-5.0310083714e-01
1.0080000000e+01	-4.3750000003e-01	6.5359835794e-02	-5.0285983583e-01
1.0090000000e+01	-4.3750000003e-01	6.5128792859e-02	-5.0262879289e-01
1.0100000000e+01	-4.3750000003e-01	6.4907672601e-02	-5.0240767263e-01
1.0110000000e+01	-4.3750000003e-01	6.4696440925e-02	-5.0219644095e-01
1.0120000000e+01	-4.3750000002e-01	6.4495065325e-02	-5.0199506535e-01
1.0130000000e+01	-4.3750000002e-01	6.4303514866e-02	-5.0180351489e-01
1.0140000000e+01	-4.3750000002e-01	6.4121760172e-02	-5.0162176019e-01
1.0150000000e+01	-4.3750000002e-01	6.3949773417e-02	-5.0144977343e-01
1.0160000000e+01	-4.3750000002e-01	6.3787528309e-02	-5.0128752832e-01
1.0170000000e+01	-4.3750000001e-01	6.3635000084e-02	-5.0113500010e-01
1.0180000000e+01	-4.3750000001e-01	6.3492165493e-02	-5.0099216550e-01
1.0190000000e+01	-4.3750000001e-01	6.3359002790e-02	-5.0085900280e-01
1.0200000000e+01	-4.3750000001e-01	6.3235491729e-02	-5.0073549174e-01
1.0210000000e+01	-4.3750000001e-01	6.3121613552e-02	-5.0062161356e-01
1.0220000000e+01	-4.3750000001e-01	6.3017350983e-02	-5.0051735099e-01
1.0230000000e+01	-4.3750000000e-01	6.2922688216e-02	-5.0042268822e-01
1.0240000000e+01	-4.3750000000e-01	6.2837610918e-02	-5.0033761092e-01
1.0250000000e+01	-4.3750000000e-01	6.2762106215e-02	-5.0026210622e-01
1.0260000000e+01	-4.3750000000e-01	6.2696162689e-02	-5.0019616269e-01
1.0270000000e+01	-4.3750000000e-01	6.2639770376e-02	-5.0013977038e-01
1.0280000000e+01	-4.3750000000e-01	6.2592920757e-02	-5.0009292076e-01
1.0290000000e+01	-4.3750000000e-01	6.2555606761e-02	-5.0005560676e-01
1.0300000000e+01	-4.3750000000e-01	6.2527822757e-02	-5.0002782276e-01
1.0310000000e+01	-4.3750000000e-01	6.2509564552e-02	-5.0000956455e-01
1.0320000000e+01	-4.3750000000e-01	6.2500829394e-02	-5.0000082939e-01
1.0330000000e+01	-4.3750000000e-01	6.2501615963e-02	-5.0000161596e-01
1.0340000000e+01	-4.3750000000e-01	6.2511924380e-02	-5.0001192438e-01
1.0350000000e+01	-4.3750000000e-01	6.2531756199e-02	-5.0003175620e-01
1.0360000000e+01	-4.3750000000e-01	6.2561114411e-02	-5.0006111441e-01
1.0370000000e+01	-4.3750000000e-01	6.2600003445e-02	-5.0010000345e-01
1.0380000000e+01	-4.3750000000e-01	6.2648429171e-02	-5.0014842917e-01
1.0390000000e+01	-4.3750000000e-01	6.2706398899e-02	-5.0020639890e-01
1.0400000000e+01	-4.3750000000e-01	6.2773921387e-02	-5.0027392139e-01
1.0410000000e+01	-4.3750000000e-01	6.2851006838e-02	-5.0035100684e-01
1.0420000000e+01	-4.3750000000e-01	6.2937666910e-02	-5.0043766691e-01
1.0430000000e+01	-4.3750000001e-01	6.3033914717e-02	-5.0053391472e-01
1.0440000000e+01	-4.3750000001e-01	6.3139764838e-02	-5.0063976485e-01
1.0450000000e+01	-4.3750000001e-01	6.3255233319e-02	-5.0075523333e-01
1.0460000000e+01	-4.3750000001e-01	6.3380337680e-02	-5.0088033769e-01
1.0470000000e+01	-4.3750000001e-01	6.3515096926e-02	-5.0101509694e-01
1.0480000000e+01	-4.3750000001e-01	6.3659531550e-02	-5.0115953156e-01
1.0490000000e+01	-4.3750000002e-01	6.3813663543e-02	-5.0131366356e-01
1.0500000000e+01	-4.3750000002e-01	6.3977516407e-02	-5.0147751642e-01
1.0510000000e+01	-4.3750000002e-01	6.4151115157e-02	-5.0165111518e-01
1.0520000000e+01	-4.3750000002e-01	6.4334486336e-02	-5.0183448636e-01
1.0530000000e+01	-4.3750000002e-01	6.4527658028e-02	-5.0202765805e-01
1.0540000000e+01	-4.3750000003e-01	6.4730659863e-02	-5.0223065989e-01
1.0550000000e+01	-4.3750000003e-01	6.4943523035e-02	-5.0244352306e-01
1.0560000000e+01	-4.3750000003e-01	6.5166280313e-02	-5.0266628034e-01
1.0570000000e+01	-4.3750000003e-01	6.5398966055e-02	-5.0289896609e-01
1.0580000000e+01	-4.3750000004e-01	6.5641616221e-02	-5.0314161626e-01
1.0590000000e+01	-4.3750000004e-01	6.5894268388e-02	-5.0339426843e-01
1.0600000000e+01	-4.3750000004e-01	6.6156961769e-02	-5.0365696181e-01
1.0610000000e+01	-4.3750000005e-01	6.6429737226e-02	-5.0392973727e-01
1.0620000000e+01	-4.3750000005e-01	6.6712637288e-02	-5.0421263734e-01
1.0630000000e+01	-4.3750000005e-01	6.7005706170e-02	-5.0450570622e-01
1.0640000000e+01	-4.3750000006e-01	6.7308989791e-02	-5.0480898985e-01
1.0650000000e+01	-4.3750000006e-01	6.7622535794e-02	-5.0512253585e-01
1.0660000000e+01	-4.3750000006e-01	6.7946393565e-02	-5.0544639363e-01
1.0670000000e+01	-4.3750000007e-01	6.8280614257e-02	-5.0578061433e-01
1.0680000000e+01	-4.3750000007e-01	6.8625250810e-02	-5.0612525088e-01
1.0690000000e+01	-4.3750000008e-01	6.8980357972e-02	-5.0648035805e-01
1.0700000000e+01	-4.3750000008e-01	6.9345992330e-02	-5.0684599241e-01
1.0710000000e+01	-4.3750000009e-01	6.9722212325e-02	-5.0722221241e-01
1.0720000000e+01	-4.3750000009e-01	7.0109078285e-02	-5.0760907837e-01
1.0730000000e+01	-4.3750000009e-01	7.0506652449e-02	-5.0800665254e-01
1.0740000000e+01	-4.3750000010e-01	7.0914998994e-02	-5.0841499909e-01
1.0750000000e+01	-4.3750000010e-01	7.1334184064e-02	-5.0883418417e-01
1.0760000000e+01	-4.3750000011e-01	7.1764275800e-02	-5.0926427591e-01
1.0770000000e+01	-4.3750000011e-01	7.2205344371e-02	-5.0970534449e-01
1.0780000000e+01	-4.3750000012e-01	7.2657462005e-02	-5.1015746212e-01
1.0790000000e+01	-4.3750000013e-01	7.3120703021e-02	-5.1062070315e-01
1.0800000000e+01	-4.3750000013e-01	7.3595143863e-02	-5.1109514399e-01
1.0810000000e+01	-4.3750000014e-01	7.4080863139e-02	-5.1158086328e-01
1.0820000000e+01	-4.3750000014e-01	7.4577941652e-02	-5.1207794179e-01
1.0830000000e+01	-4.3750000015e-01	7.5086462438e-02	-5.1258646259e-01
1.0840000000e+01	-4.3750000015e-01	7.5606510811e-02	-5.1310651096e-01
1.0850000000e+01	-4.3750000016e-01	7.6138174393e-02	-5.1363817455e-01
1.0860000000e+01	-4.3750000017e-01	7.6681543165e-02	-5.1418154333e-01
1.0870000000e+01	-4.3750000017e-01	7.7236709505e-02	-5.1473670968e-01
1.0880000000e+01	-4.3750000018e-01	7.7803768230e-02	-5.1530376841e-01
1.0890000000e+01	-4.3750000019e-01	7.8382816649e-02	-5.1588281684e-01
1.0900000000e+01	-4.3750000019e-01	7.8973954602e-02	-5.1647395480e-01
1.0910000000e+01	-4.3750000020e-01	7.9577284514e-02	-5.1707728471e-01
1.0920000000e+01	-4.3750000021e-01	8.0192911443e-02	-5.1769291165e-01
1.0930000000e+01	-4.3750000022e-01	8.0820943133e-02	-5.1832094335e-01
1.0940000000e+01	-4.3750000022e-01	8.1461490068e-02	-5.1896149029e-01
1.0950000000e+01	-4.3750000023e-01	8.2114665525e-02	-5.1961466576e-01
1.0960000000e+01	-4.3750000024e-01	8.2780585634e-02	-5.2028058587e-01
1.0970000000e+01	-4.3750000025e-01	8.3459369437e-02	-5.2095936968e-01
1.0980000000e+01	-4.3750000025e-01	8.4151138944e-02	-5.2165113920e-01
1.0990000000e+01	-4.3750000026e-01	8.4856019205e-02	-5.2235601947e-01
1.1000000000e+01	-4.3750000027e-01	8.5574138367e-02	-5.2307413864e-01
1.1010000000e+01	-4.3750000028e-01	8.6305627744e-02	-5.2380562802e-01
1.1020000000e+01	-4.3750000029e-01	8.7050621889e-02	-5.2455062218e-01
1.1030000000e+01	-4.3750000030e-01	8.7809258660e-02	-5.2530925896e-01
1.1040000000e+01	-4.3750000030e-01	8.8581679300e-02	-5.2608167960e-01
1.1050000000e+01	-4.3750000031e-01	8.9368028508e-02	-5.2686802882e-01
1.1060000000e+01	-4.3750000032e-01	9.0168454524e-02	-5.2766845485e-01
1.1070000000e+01	-4.3750000033e-01	9.0983109205e-02	-5.2848310954e-01
1.1080000000e+01	-4.3750000034e-01	9.1812148111e-02	-5.2931214845e-01
1.1090000000e+01	-4.3750000035e-01	9.2655730594e-02	-5.3015573095e-01
1.1100000000e+01	-4.3750000036e-01	9.3514019887e-02	-5.3101402025e-01
1.1110000000e+01	-4.3750000037e-01	9.4387183193e-02	-5.3188718356e-01
1.1120000000e+01	-4.3750000038e-01	9.5275391790e-02	-5.3277539217e-01
1.1130000000e+01	-4.3750000039e-01	9.6178821120e-02	-5.3367882151e-01
1.1140000000e+01	-4.3750000040e-01	9.7097650899e-02	-5.3459765130e-01
1.1150000000e+01	-4.3750000041e-01	9.8032065220e-02	-5.3553206563e-01
1.1160000000e+01	-4.3750000042e-01	9.8982252664e-02	-5.3648225309e-01
1.1170000000e+01	-4.3750000043e-01	9.9948406411e-02	-5.3744840685e-01
1.1180000000e+01	-4.3750000044e-01	1.0093072436e-01	-5.3843072481e-01
1.1190000000e+01	-4.3750000046e-01	1.0192940926e-01	-5.3942940971e-01
1.1200000000e+01	-4.3750000047e-01	1.0294466879e-01	-5.4044466926e-01
1.1210000000e+01	-4.3750000048e-01	1.0397671578e-01	-5.4147671626e-01
1.1220000000e+01	-4.3750000049e-01	1.0502576824e-01	-5.4252576873e-01
1.1230000000e+01	-4.3750000050e-01	1.0609204956e-01	-5.4359205006e-01
1.1240000000e+01	-4.3750000051e-01	1.0717578867e-01	-5.4467578918e-01
1.1250000000e+01	-4.3750000053e-01	1.0827722012e-01	-5.4577722065e-01
1.1260000000e+01	-4.3750000054e-01	1.0939658431e-01	-5.4689658485e-01
1.1270000000e+01	-4.3750000055e-01	1.1053412760e-01	-5.4803412815e-01
1.1280000000e+01	-4.3750000056e-01	1.1169010249e-01	-5.4919010305e-01
1.1290000000e+01	-4.3750000058e-01	1.1286476779e-01	-5.5036476837e-01
1.1300000000e+01	-4.3750000059e-01	1.1405838881e-01	-5.5155838940e-01
1.1310000000e+01	-4.3750000060e-01	1.1527123754e-01	-5.5277123814e-01
1.1320000000e+01	-4.3750000062e-01	1.1650359280e-01	-5.5400359342e-01
1.1330000000e+01	-4.3750000063e-01	1.1775574052e-01	-5.5525574115e-01
1.1340000000e+01	-4.3750000064e-01	1.1902797387e-01	-5.5652797451e-01
1.1350000000e+01	-4.3750000066e-01	1.2032059350e-01	-5.5782059416e-01
1.1360000000e+01	-4.3750000067e-01	1.2163390777e-01	-5.5913390844e-01
1.1370000000e+01	-4.3750000068e-01	1.2296823297e-01	-5.6046823366e-01
1.1380000000e+01	-4.3750000070e-01	1.2432389356e-01	-5.6182389426e-01
1.1390000000e+01	-4.3750000071e-01	1.2570122240e-01	-5.6320122311e-01
1.1400000000e+01	-4.3750000073e-01	1.2710056103e-01	-5.6460056176e-01
1.1410000000e+01	-4.3750000074e-01	1.2852225994e-01	-5.6602226068e-01
1.1420000000e+01	-4.3750000076e-01	1.2996667881e-01	-5.6746667956e-01
1.1430000000e+01	-4.3750000077e-01	1.3143418682e-01	-5.6893418760e-01
1.1440000000e+01	-4.3750000079e-01	1.3292516298e-01	-5.7042516376e-01
1.1450000000e+01	-4.3750000080e-01	1.3443999636e-01	-5.7193999716e-01
1.1460000000e+01	-4.3750000082e-01	1.3597908649e-01	-5.7347908731e-01
1.1470000000e+01	-4.3750000084e-01	1.3754284365e-01	-5.7504284449e-01
1.1480000000e+01	-4.3750000085e-01	1.3913168925e-01	-5.7663169011e-01
1.1490000000e+01	-4.3750000087e-01	1.4074605616e-01	-5.7824605703e-01
1.1500000000e+01	-4.3750000088e-01	1.4238638911e-01	-5.7988638999e-01
1.1510000000e+01	-4.3750000090e-01	1.4405314505e-01	-5.8155314595e-01
1.1520000000e+01	-4.3750000092e-01	1.4574679363e-01	-5.8324679454e-01
1.1530000000e+01	-4.3750000093e-01	1.4746781753e-01	-5.8496781846e-01
1.1540000000e+01	-4.3750000095e-01	1.4921671299e-01	-5.8671671394e-01
1.1550000000e+01	-4.3750000097e-01	1.5099399022e-01	-5.8849399118e-01
1.1560000000e+01	-4.3750000098e-01	1.5280017389e-01	-5.9030017488e-01
1.1570000000e+01	-4.3750000100e-01	1.5463580366e-01	-5.9213580466e-01
1.1580000000e+01	-4.3750000102e-01	1.5650143466e-01	-5.9400143568e-01
1.1590000000e+01	-4.3750000104e-01	1.5839763808e-01	-5.9589763911e-01
1.1600000000e+01	-4.3750000105e-01	1.6032500170e-01	-5.9782500275e-01
1.1610000000e+01	-4.3750000107e-01	1.6228413053e-01	-5.9978413160e-01
1.1620000000e+01	-4.3750000109e-01	1.6427564739e-01	-6.0177564848e-01
1.1630000000e+01	-4.3750000111e-01	1.6630019359e-01	-6.0380019469e-01
1.1640000000e+01	-4.3750000113e-01	1.6835842958e-01	-6.0585843071e-01
1.1650000000e+01	-4.3750000114e-01	1.7045103570e-01	-6.0795103685e-01
1.1660000000e+01	-4.3750000116e-01	1.7257871289e-01	-6.1007871405e-01
1.1670000000e+01	-4.3750000118e-01	1.7474218346e-01	-6.1224218464e-01
1.1680000000e+01	-4.3750000120e-01	1.7694219194e-01	-6.1444219313e-01
1.1690000000e+01	-4.3750000122e-01	1.7917950589e-01	-6.1667950710e-01
1.1700000000e+01	-4.3750000124e-01	1.8145491682e-01	-6.1895491805e-01
1.1710000000e+01	-4.3750000125e-01	1.8376924110e-01	-6.2126924235e-01
1.1720000000e+01	-4.3750000127e-01	1.8612332096e-01	-6.2362332223e-01
1.1730000000e+01	-4.3750000129e-01	1.8851802549e-01	-6.2601802678e-01
1.1740000000e+01	-4.3750000131e-01	1.9095425173e-01	-6.2845425304e-01
1.1750000000e+01	-4.3750000133e-01	1.9343292580e-01	-6.3093292713e-01
1.1760000000e+01	-4.3750000135e-01	1.9595500406e-01	-6.3345500541e-01
1.1770000000e+01	-4.3750000137e-01	1.9852147438e-01	-6.3602147575e-01
1.1780000000e+01	-4.3750000138e-01	2.0113335743e-01	-6.3863335882e-01
1.1790000000e+01	-4.3750000140e-01	2.0379170805e-01	-6.4129170945e-01
1.1800000000e+01	-4.3750000142e-01	2.0649761669e-01	-6.4399761811e-01
1.1810000000e+01	-4.3750000144e-01	2.0925221093e-01	-6.4675221236e-01
1.1820000000e+01	-4.3750000146e-01	2.1205665706e-01	-6.4955665852e-01
1.1830000000e+01	-4.3750000147e-01	2.1491216180e-01	-6.5241216328e-01
1.1840000000e+01	-4.3750000149e-01	2.1781997402e-01	-6.5531997551e-01
1.1850000000e+01	-4.3750000151e-01	2.2078138659e-01	-6.5828138810e-01
1.1860000000e+01	-4.3750000152e-01	2.2379773843e-01	-6.6129773995e-01
1.1870000000e+01	-4.3750000154e-01	2.2687041646e-01	-6.6437041801e-01
1.1880000000e+01	-4.3750000156e-01	2.3000085790e-01	-6.6750085945e-01
1.1890000000e+01	-4.3750000157e-01	2.3319055246e-01	-6.7069055404e-01
1.1900000000e+01	-4.3750000159e-01	2.3644104490e-01	-6.7394104648e-01
1.1910000000e+01	-4.3750000160e-01	2.3975393747e-01	-6.7725393907e-01
1.1920000000e+01	-4.3750000162e-01	2.4313089274e-01	-6.8063089436e-01
1.1930000000e+01	-4.3750000163e-01	2.4657363642e-01	-6.8407363805e-01
1.1940000000e+01	-4.3750000164e-01	2.5008396041e-01	-6.8758396206e-01
1.1950000000e+01	-4.3750000166e-01	2.5366372605e-01	-6.9116372771e-01
1.1960000000e+01	-4.3750000167e-01	2.5731486750e-01	-6.9481486917e-01
1.1970000000e+01	-4.3750000168e-01	2.6103939539e-01	-6.9853939707e-01
1.1980000000e+01	-4.3750000169e-01	2.6483940066e-01	-7.0233940235e-01
1.1990000000e+01	-4.3750000169e-01	2.6871705862e-01	-7.0621706032e-01
1.2000000000e+01	-4.3750000170e-01	2.7267463332e-01	-7.1017463502e-01
1.2010000000e+01	-4.3750000171e-01	2.7671448209e-01	-7.1421448380e-01
1.2020000000e+01	-4.3750000171e-01	2.8083906052e-01	-7.1833906224e-01
1.2030000000e+01	-4.3750000171e-01	2.8505092761e-01	-7.2255092932e-01
1.2040000000e+01	-4.3750000172e-01	2.8935275132e-01	-7.2685275304e-01
1.2050000000e+01	-4.3750000172e-01	2.9374731453e-01	-7.3124731624e-01
1.2060000000e+01	-4.3750000171e-01	2.9823752129e-01	-7.3573752300e-01
1.2070000000e+01	-4.3750000171e-01	3.0282640359e-01	-7.4032640530e-01
1.2080000000e+01	-4.3750000170e-01	3.0751712851e-01	-7.4501713021e-01
1.2090000000e+01	-4.3750000169e-01	3.1231300593e-01	-7.4981300762e-01
1.2100000000e+01	-4.3750000168e-01	3.1721749671e-01	-7.5471749839e-01
1.2110000000e+01	-4.3750000167e-01	3.2223422150e-01	-7.5973422317e-01
1.2120000000e+01	-4.3750000165e-01	3.2736697015e-01	-7.6486697180e-01
1.2130000000e+01	-4.3750000163e-01	3.3261971178e-01	-7.7011971341e-01
1.2140000000e+01	-4.3750000160e-01	3.3799660565e-01	-7.7549660725e-01
1.2150000000e+01	-4.3750000157e-01	3.4350201273e-01	-7.8100201430e-01
1.2160000000e+01	-4.3750000154e-01	3.4914050823e-01	-7.8664050977e-01
1.2170000000e+01	-4.3750000150e-01	3.5491689503e-01	-7.9241689653e-01
1.2180000000e+01	-4.3750000146e-01	3.6083621814e-01	-7.9833621960e-01
1.2190000000e+01	-4.3750000141e-01	3.6690378031e-01	-8.0440378172e-01
1.2200000000e+01	-4.3750000136e-01	3.7312515882e-01	-8.1062516018e-01
1.2210000000e+01	-4.3750000130e-01	3.7950622366e-01	-8.1700622496e-01
1.2220000000e+01	-4.3750000123e-01	3.8605315715e-01	-8.2355315838e-01
1.2230000000e+01	-4.3750000116e-01	3.9277247517e-01	-8.3027247633e-01
1.2240000000e+01	-4.3750000107e-01	3.9967105015e-01	-8.3717105122e-01
1.2250000000e+01	-4.3750000098e-01	4.0675613599e-01	-8.4425613697e-01
1.2260000000e+01	-4.3750000088e-01	4.1403539514e-01	-8.5153539602e-01
1.2270000000e+01	-4.3750000077e-01	4.2151692798e-01	-8.5901692875e-01
1.2280000000e+01	-4.3750000065e-01	4.2920930481e-01	-8.6670930545e-01
1.2290000000e+01	-4.3750000051e-01	4.3712160064e-01	-8.7462160116e-01
1.2300000000e+01	-4.3750000036e-01	4.4526343325e-01	-8.8276343361e-01
1.2310000000e+01	-4.3750000020e-01	4.5364500454e-01	-8.9114500475e-01
1.2320000000e+01	-4.3750000002e-01	4.6227714597e-01	-8.9977714600e-01
1.2330000000e+01	-4.3749999983e-01	4.7117136808e-01	-9.0867136790e-01
1.2340000000e+01	-4.3749999961e-01	4.8033991489e-01	-9.1783991451e-01
1.2350000000e+01	-4.3749999938e-01	4.8979582362e-01	-9.2729582300e-01
1.2360000000e+01	-4.3749999912e-01	4.9955299022e-01	-9.3705298934e-01
1.2370000000e+01	-4.3749999885e-01	5.0962624158e-01	-9.4712624043e-01
1.2380000000e+01	-4.3749999854e-01	5.2003141514e-01	-9.5753141368e-01
1.2390000000e+01	-4.3749999821e-01	5.3078544671e-01	-9.6828544491e-01
1.2400000000e+01	-4.3749999784e-01	5.4190646757e-01	-9.7940646541e-01
1.2410000000e+01	-4.3749999744e-01	5.5341391212e-01	-9.9091390956e-01
1.2420000000e+01	-4.3749999701e-01	5.6532863711e-01	-1.0028286341e+00
1.2430000000e+01	-4.3749999653e-01	5.7767305424e-01	-1.0151730508e+00
1.2440000000e+01	-4.3749999601e-01	5.9047127769e-01	-1.0279712737e+00
1.2450000000e+01	-4.3749999545e-01	6.0374928863e-01	-1.0412492841e+00
1.2460000000e+01	-4.3749999483e-01	6.1753511885e-01	-1.0550351137e+00
1.2470000000e+01	-4.3749999416e-01	6.3185905638e-01	-1.0693590505e+00
1.2480000000e+01	-4.3749999342e-01	6.4675387583e-01	-1.0842538693e+00
1.2490000000e+01	-4.3749999262e-01	6.6225509709e-01	-1.0997550897e+00
1.2500000000e+01	-4.3749999175e-01	6.7840127647e-01	-1.1159012682e+00
1.2510000000e+01	-4.3749999081e-01	6.9523433473e-01	-1.1327343255e+00
1.2520000000e+01	-4.3749998978e-01	7.1279992766e-01	-1.1502999174e+00
1.2530000000e+01	-4.3749998866e-01	7.3114786534e-01	-1.1686478540e+00
1.2540000000e+01	-4.3749998745e-01	7.5033258734e-01	-1.1878325748e+00
1.2550000000e+01	-4.3749998615e-01	7.7041370247e-01	-1.2079136886e+00
1.2560000000e+01	-4.3749998474e-01	7.9145660274e-01	-1.2289565875e+00
1.2570000000e+01	-4.3749998323e-01	8.1353316301e-01	-1.2510331462e+00
1.2580000000e+01	-4.3749998163e-01	8.3672253952e-01	-1.2742225211e+00
1.2590000000e+01	-4.3749997993e-01	8.6111208232e-01	-1.2986120623e+00
1.2600000000e+01	-4.3749997815e-01	8.8679837929e-01	-1.3242983574e+00
1.2610000000e+01	-4.3749997632e-01	9.1388845124e-01	-1.3513884276e+00
1.2620000000e+01	-4.3749997447e-01	9.4250112072e-01	-1.3800010952e+00
1.2630000000e+01	-4.3749997266e-01	9.7276857890e-01	-1.4102685516e+00
1.2640000000e+01	-4.3749997098e-01	1.0048381772e+00	-1.4423381482e+00
1.2650000000e+01	-4.3749996955e-01	1.0388744710e+00	-1.4763744406e+00
1.2660000000e+01	-4.3749996857e-01	1.0750615418e+00	-1.5125615103e+00
1.2670000000e+01	-4.3749996832e-01	1.1136056183e+00	-1.5511055866e+00
1.2680000000e+01	-4.3749996919e-01	1.1547380080e+00	-1.5922379772e+00
1.2690000000e+01	-4.3749997176e-01	1.1987183256e+00	-1.6362182973e+00
1.2700000000e+01	-4.3749997689e-01	1.2458379694e+00	-1.6833379463e+00
1.2710000000e+01	-4.3749998578e-01	1.2964237263e+00	-1.7339237121e+00
1.2720000000e+01	-4.3750000023e-01	1.3508412762e+00	-1.7883412764e+00
1.2730000000e+01	-4.3750002283e-01	1.4094981825e+00	-1.8469982054e+00
1.2740000000e+01	-4.3750005738e-01	1.4728456604e+00	-1.9103457178e+00
1.2750000000e+01	-4.3750010944e-01	1.5413779475e+00	-1.9788780569e+00
1.2760000000e+01	-4.3750018716e-01	1.6156273730e+00	-2.0531275601e+00
1.2770000000e+01	-4.3750030249e-01	1.6961521102e+00	-2.1336524127e+00
1.2780000000e+01	-4.3750047285e-01	1.7835119479e+00	-2.2210124207e+00
1.2790000000e+01	-4.3750072344e-01	1.8782250822e+00	-2.3157258056e+00
1.2800000000e+01	-4.3750109009e-01	1.9806958610e+00	-2.4181969511e+00
1.2810000000e+01	-4.3750162248e-01	2.0910999200e+00	-2.5286015425e+00
1.2820000000e+01	-4.3750238640e-01	2.2092104396e+00	-2.6467128260e+00
1.2830000000e+01	-4.3750346268e-01	2.3341503766e+00	-2.7716538393e+00
1.2840000000e+01	-4.3750493794e-01	2.4640666146e+00	-2.9015715526e+00
1.2850000000e+01	-4.3750687991e-01	2.5957527861e+00	-3.0332596660e+00
1.2860000000e+01	-4.3750929131e-01	2.7243080650e+00	-3.1618173563e+00
1.2870000000e+01	-4.3751204583e-01	2.8430070710e+00	-3.2805191169e+00
1.2880000000e+01	-4.3751483395e-01	2.9436317325e+00	-3.3811465664e+00
1.2890000000e+01	-4.3751717391e-01	3.0174850237e+00	-3.4550021976e+00
1.2900000000e+01	-4.3751853787e-01	3.0570621072e+00	-3.4945806450e+00
1.2910000000e+01	-4.3751856838e-01	3.0579216733e+00	-3.4954402416e+00
1.2920000000e+01	-4.3751725703e-01	3.0199638938e+00	-3.4574811509e+00
1.2930000000e+01	-4.3751494893e-01	2.9474605360e+00	-3.3849754849e+00
1.2940000000e+01	-4.3751216931e-01	2.8478209053e+00	-3.2853330746e+00
1.2950000000e+01	-4.3750940547e-01	2.7297286934e+00	-3.1672380988e+00
1.2960000000e+01	-4.3750697535e-01	2.6014492517e+00	-3.0389562270e+00
1.2970000000e+01	-4.3750501233e-01	2.4697840871e+00	-2.9072890995e+00
1.2980000000e+01	-4.3750351792e-01	2.3397130302e+00	-2.7772165481e+00
