# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# local error |E_t - E_{t-1}| and global error percent |(E_t - E_0)/E_0| * 100
t	local_err	global_err_percent
2.2610000000e+01	1.2965600815e-10	1.3015767511e-07
2.2620000000e+01	1.4245155056e-10	9.7597320701e-08
2.2630000000e+01	1.5635170936e-10	6.1859787134e-08
2.2640000000e+01	1.7145879161e-10	2.2669206195e-08
2.2650000000e+01	1.8788559597e-10	2.0276072884e-08
2.2660000000e+01	2.0575219306e-10	6.7305145584e-08
2.2670000000e+01	2.2519075493e-10	1.1877731814e-07
2.2680000000e+01	2.4634794205e-10	1.7508541918e-07
2.2690000000e+01	2.6938373754e-10	2.3665884490e-07
2.2700000000e+01	2.9446700633e-10	3.0396558921e-07
2.2710000000e+01	3.2179281462e-10	3.7751823255e-07
2.2720000000e+01	3.5156233480e-10	4.5787533764e-07
2.2730000000e+01	3.8400060909e-10	5.4564690544e-07
2.2740000000e+01	4.1934533623e-10	6.4149726800e-07
2.2750000000e+01	4.5785464309e-10	7.4614975785e-07
2.2760000000e+01	4.9980175554e-10	8.6039015912e-07
2.2770000000e+01	5.4547510953e-10	9.8507018415e-07
2.2780000000e+01	5.9517601958e-10	1.1211104172e-06
2.2790000000e+01	6.4921135134e-10	1.2695015832e-06
2.2800000000e+01	7.0788797046e-10	1.4313045479e-06
2.2810000000e+01	7.7149509004e-10	1.6076462828e-06
2.2820000000e+01	8.4029583292e-10	1.7997139017e-06
2.2830000000e+01	9.1450214068e-10	2.0087429624e-06
2.2840000000e+01	9.9422048372e-10	2.2359933587e-06
2.2850000000e+01	1.0794283245e-09	2.4827198329e-06
2.2860000000e+01	1.1698829683e-09	2.7501216542e-06
2.2870000000e+01	1.2650278602e-09	3.0392708794e-06
2.2880000000e+01	1.3638529195e-09	3.3510086896e-06
2.2890000000e+01	1.4646924784e-09	3.6857955418e-06
2.2900000000e+01	1.5649486151e-09	4.0434980824e-06
2.2910000000e+01	1.6606958031e-09	4.4230856945e-06
2.2920000000e+01	1.7461334600e-09	4.8222019140e-06
2.2930000000e+01	1.8127991330e-09	5.2365560015e-06
2.2940000000e+01	1.8484461739e-09	5.6590579841e-06
2.2950000000e+01	1.8354582298e-09	6.0785912938e-06
2.2960000000e+01	1.7485897175e-09	6.4782689435e-06
2.2970000000e+01	1.5516430363e-09	6.8329302089e-06
2.2980000000e+01	1.1927723254e-09	7.1055638833e-06
2.2990000000e+01	5.9754068360e-10	7.2421446110e-06
2.3000000000e+01	3.4113956104e-10	7.1641698542e-06
2.3010000000e+01	1.7777967987e-09	6.7578163002e-06
2.3020000000e+01	3.9362755277e-09	5.8580961796e-06
2.3030000000e+01	7.1419941072e-09	4.2256403836e-06
2.3040000000e+01	1.1869897731e-08	1.5125209022e-06
2.3050000000e+01	1.8815558001e-08	2.7881780694e-06
2.3060000000e+01	2.9000547963e-08	9.4168747466e-06
2.3070000000e+01	4.3927568916e-08	1.9457461927e-05
2.3080000000e+01	6.5806111671e-08	3.4498858881e-05
2.3090000000e+01	9.7873662286e-08	5.6869981689e-05
2.3100000000e+01	1.4483553423e-07	8.9975246656e-05
2.3110000000e+01	2.1342688705e-07	1.3875853513e-04
2.3120000000e+01	3.1303628023e-07	2.1030968489e-04
2.3130000000e+01	4.5617206013e-07	3.1457758435e-04
2.3140000000e+01	6.5822041995e-07	4.6502796605e-04
2.3150000000e+01	9.3535164902e-07	6.7882262869e-04
2.3160000000e+01	1.2986185709e-06	9.7564973061e-04
2.3170000000e+01	1.7417849456e-06	1.3737720039e-03
2.3180000000e+01	2.2218603322e-06	1.8816257941e-03
2.3190000000e+01	2.6376357338e-06	2.4845139618e-03
2.3200000000e+01	2.8242480883e-06	3.1300563820e-03
2.3210000000e+01	2.5928738250e-06	3.7227132563e-03
2.3220000000e+01	1.8298517475e-06	4.1409650843e-03
2.3230000000e+01	6.1059964107e-07	4.2805307165e-03
2.3240000000e+01	7.7532804665e-07	4.1033128773e-03
2.3250000000e+01	1.9508385680e-06	3.6574069189e-03
2.3260000000e+01	2.6485837008e-06	3.0520163587e-03
2.3270000000e+01	2.8203120399e-06	2.4073736067e-03
2.3280000000e+01	2.5954733376e-06	1.8141225581e-03
2.3290000000e+01	2.1641935541e-06	1.3194497458e-03
2.3300000000e+01	1.6845303819e-06	9.3441422990e-04
2.3310000000e+01	1.2497423927e-06	6.4875882586e-04
2.3320000000e+01	8.9712968165e-07	4.4370061291e-04
2.3330000000e+01	6.2991714422e-07	2.9971955137e-04
2.3340000000e+01	4.3592535537e-07	2.0007947015e-04
2.3350000000e+01	2.9886289132e-07	1.3176795213e-04
2.3360000000e+01	2.0363394837e-07	8.5223049646e-05
2.3370000000e+01	1.3811901933e-07	5.3652988084e-05
2.3380000000e+01	9.3284076019e-08	3.2330913565e-05
2.3390000000e+01	6.2674351264e-08	1.8005347562e-05
2.3400000000e+01	4.1791003547e-08	8.4531181800e-06
2.3410000000e+01	2.7542703229e-08	2.1576431562e-06
2.3420000000e+01	1.7821001785e-08	1.9157286805e-06
2.3430000000e+01	1.1192212934e-08	4.4739487797e-06
2.3440000000e+01	6.6815724065e-09	6.0011653298e-06
2.3450000000e+01	3.6251903701e-09	6.8297802715e-06
2.3460000000e+01	1.5695842404e-09	7.1885423836e-06
2.3470000000e+01	2.0387935784e-10	7.2351433797e-06
2.3480000000e+01	6.8582695079e-10	7.0783829338e-06
2.3490000000e+01	1.2473286848e-09	6.7932792344e-06
2.3500000000e+01	1.5830421418e-09	6.4314410305e-06
2.3510000000e+01	1.7641863526e-09	6.0281984357e-06
2.3520000000e+01	1.8403862878e-09	5.6075387127e-06
2.3530000000e+01	1.8462816831e-09	5.1855314709e-06
2.3540000000e+01	1.8060460905e-09	4.7727209359e-06
2.3550000000e+01	1.7365326954e-09	4.3757991770e-06
2.3560000000e+01	1.6494468014e-09	3.9987827652e-06
2.3570000000e+01	1.5528847097e-09	3.6438376887e-06
2.3580000000e+01	1.4523817704e-09	3.3118647126e-06
2.3590000000e+01	1.3516702202e-09	3.0029115194e-06
2.3600000000e+01	1.2532200833e-09	2.7164612147e-06
2.3610000000e+01	1.1586036575e-09	2.4516375216e-06
2.3620000000e+01	1.0687652985e-09	2.2073483105e-06
2.3630000000e+01	9.8421892858e-10	1.9823839840e-06
2.3640000000e+01	9.0517260354e-10	1.7754873889e-06
2.3650000000e+01	8.3163564923e-10	1.5853992405e-06
2.3660000000e+01	7.6347717037e-10	1.4108901729e-06
2.3670000000e+01	7.0048467027e-10	1.2507793912e-06
2.3680000000e+01	6.4239169539e-10	1.1039470037e-06
2.3690000000e+01	5.8889881860e-10	9.6934155940e-07
2.3700000000e+01	5.3970528047e-10	8.4598035244e-07
2.3710000000e+01	4.9450110673e-10	7.3295152804e-07
2.3720000000e+01	4.5298764739e-10	6.2941149435e-07
2.3730000000e+01	4.1487868696e-10	5.3458208019e-07
2.3740000000e+01	3.7990066648e-10	4.4774764214e-07
2.3750000000e+01	3.4780112124e-10	3.6825024300e-07
2.3760000000e+01	3.1833990999e-10	2.9548683500e-07
2.3770000000e+01	2.9129931800e-10	2.2890413374e-07
2.3780000000e+01	2.6647234419e-10	1.6799616936e-07
2.3790000000e+01	2.4367513562e-10	1.1229899550e-07
2.3800000000e+01	2.2273566325e-10	6.1387986757e-08
2.3810000000e+01	2.0349538721e-10	1.4874755396e-08
2.3820000000e+01	1.8581092220e-10	2.7596312537e-08
2.3830000000e+01	1.6955165050e-10	6.6350975508e-08
2.3840000000e+01	1.5459628022e-10	1.0168726813e-07
2.3850000000e+01	1.4083501032e-10	1.3387812763e-07
2.3860000000e+01	1.2816964157e-10	1.6317404570e-07
2.3870000000e+01	1.1650741483e-10	1.8980431195e-07
2.3880000000e+01	1.0576534093e-10	2.1397924702e-07
2.3890000000e+01	9.5867758176e-11	2.3589187746e-07
2.3900000000e+01	8.6746443362e-11	2.5571963594e-07
2.3910000000e+01	7.8334005948e-11	2.7362455159e-07
2.3920000000e+01	7.0576877675e-11	2.8975640934e-07
2.3930000000e+01	6.3422156416e-11	3.0425290224e-07
2.3940000000e+01	5.6818327820e-11	3.1723994860e-07
2.3950000000e+01	5.0724480172e-11	3.2883411549e-07
2.3960000000e+01	4.5098647039e-11	3.3914237767e-07
2.3970000000e+01	3.9903969018e-11	3.4826328488e-07
2.3980000000e+01	3.5108471685e-11	3.5628807841e-07
2.3990000000e+01	3.0678903862e-11	3.6330039929e-07
2.4000000000e+01	2.6588065083e-11	3.6937767131e-07
2.4010000000e+01	2.2809532041e-11	3.7459127863e-07
2.4020000000e+01	1.9319656985e-11	3.7900720023e-07
2.4030000000e+01	1.6096013411e-11	3.8268628901e-07
2.4040000000e+01	1.3118672815e-11	3.8568484279e-07
2.4050000000e+01	1.0370537762e-11	3.8805525142e-07
2.4060000000e+01	7.8327344610e-12	3.8984559073e-07
2.4070000000e+01	5.4891646784e-12	3.9110025694e-07
2.4080000000e+01	3.3266722710e-12	3.9186063918e-07
2.4090000000e+01	1.3324341630e-12	3.9216519556e-07
2.4100000000e+01	5.0653925499e-13	3.9204941515e-07
2.4110000000e+01	2.2015167467e-12	3.9154621133e-07
2.4120000000e+01	3.7633784977e-12	3.9068601053e-07
2.4130000000e+01	5.2016724261e-12	3.8949705683e-07
2.4140000000e+01	6.5250582715e-12	3.8800561494e-07
2.4150000000e+01	7.7423067957e-12	3.8623594481e-07
2.4160000000e+01	8.8588025804e-12	3.8421107565e-07
2.4170000000e+01	9.8845931440e-12	3.8195174008e-07
2.4180000000e+01	1.0824174890e-11	3.7947764296e-07
2.4190000000e+01	1.1684708756e-11	3.7680685239e-07
2.4200000000e+01	1.2471690347e-11	3.7395618031e-07
2.4210000000e+01	1.3189560555e-11	3.7094142361e-07
2.4220000000e+01	1.3843037827e-11	3.6777730068e-07
2.4230000000e+01	1.4438117368e-11	3.6447715956e-07
2.4240000000e+01	1.4977352691e-11	3.6105376466e-07
2.4250000000e+01	1.5464962644e-11	3.5751891606e-07
2.4260000000e+01	1.5904555450e-11	3.5388358910e-07
2.4270000000e+01	1.6300683026e-11	3.5015771869e-07
2.4280000000e+01	1.6654566615e-11	3.4635096061e-07
2.4290000000e+01	1.6969425864e-11	3.4247223470e-07
2.4300000000e+01	1.7249368600e-11	3.3852952188e-07
2.4310000000e+01	1.7494727889e-11	3.3453072693e-07
2.4320000000e+01	1.7709445022e-11	3.3048285378e-07
2.4330000000e+01	1.7894963289e-11	3.2639257646e-07
2.4340000000e+01	1.8053836204e-11	3.2226598533e-07
2.4350000000e+01	1.8187285011e-11	3.1810889161e-07
2.4360000000e+01	1.8297696691e-11	3.1392656094e-07
2.4370000000e+01	1.8386125955e-11	3.0972401786e-07
2.4380000000e+01	1.8454515693e-11	3.0550584285e-07
2.4390000000e+01	1.8503643062e-11	3.0127643872e-07
2.4400000000e+01	1.8535339930e-11	2.9703978959e-07
2.4410000000e+01	1.8551549186e-11	2.9279943549e-07
2.4420000000e+01	1.8552159808e-11	2.8855894182e-07
2.4430000000e+01	1.8537837931e-11	2.8432172172e-07
2.4440000000e+01	1.8511581157e-11	2.8009050317e-07
2.4450000000e+01	1.8473333974e-11	2.7586802683e-07
2.4460000000e+01	1.8422652293e-11	2.7165713488e-07
2.4470000000e+01	1.8362644738e-11	2.6745995894e-07
2.4480000000e+01	1.8292367621e-11	2.6327884634e-07
2.4490000000e+01	1.8213874853e-11	2.5911567495e-07
2.4500000000e+01	1.8126056212e-11	2.5497257639e-07
2.4510000000e+01	1.8031465210e-11	2.5085109862e-07
2.4520000000e+01	1.7929102647e-11	2.4675301802e-07
2.4530000000e+01	1.7819912213e-11	2.4267989523e-07
2.4540000000e+01	1.7705614752e-11	2.3863289757e-07
2.4550000000e+01	1.7585488621e-11	2.3461335731e-07
2.4560000000e+01	1.7460533019e-11	2.3062237834e-07
2.4570000000e+01	1.7330914481e-11	2.2666102646e-07
2.4580000000e+01	1.7196799540e-11	2.2273032942e-07
2.4590000000e+01	1.7058576773e-11	2.1883122616e-07
2.4600000000e+01	1.6917078849e-11	2.1496446528e-07
2.4610000000e+01	1.6772305766e-11	2.1113079539e-07
2.4620000000e+01	1.6624479571e-11	2.0733091434e-07
2.4630000000e+01	1.6473988840e-11	2.0356543118e-07
2.4640000000e+01	1.6320889085e-11	1.9983494224e-07
2.4650000000e+01	1.6166179506e-11	1.9613981550e-07
2.4660000000e+01	1.6008749881e-11	1.9248067267e-07
2.4670000000e+01	1.5850154522e-11	1.8885778021e-07
2.4680000000e+01	1.5690004851e-11	1.8527149339e-07
2.4690000000e+01	1.5528078823e-11	1.8172221823e-07
2.4700000000e+01	1.5365431150e-11	1.7821011968e-07
2.4710000000e+01	1.5201506720e-11	1.7473548957e-07
2.4720000000e+01	1.5036583090e-11	1.7129855629e-07
2.4730000000e+01	1.4871381904e-11	1.6789938329e-07
2.4740000000e+01	1.4705181517e-11	1.6453819894e-07
2.4750000000e+01	1.4538703574e-11	1.6121506669e-07
2.4760000000e+01	1.4371948076e-11	1.5793004999e-07
2.4770000000e+01	1.4204748489e-11	1.5468325034e-07
2.4780000000e+01	1.4037659923e-11	1.5147464235e-07
2.4790000000e+01	1.3870127269e-11	1.4830432755e-07
2.4800000000e+01	1.3702816659e-11	1.4517225517e-07
2.4810000000e+01	1.3535783605e-11	1.4207836177e-07
2.4820000000e+01	1.3368917084e-11	1.3902260930e-07
2.4830000000e+01	1.3201773008e-11	1.3600506118e-07
2.4840000000e+01	1.3035461599e-11	1.3302552710e-07
2.4850000000e+01	1.2868983656e-11	1.3008404512e-07
2.4860000000e+01	1.2703615937e-11	1.2718036148e-07
2.4870000000e+01	1.2538192706e-11	1.2431448886e-07
2.4880000000e+01	1.2373713165e-11	1.2148621157e-07
2.4890000000e+01	1.2209289135e-11	1.1869551691e-07
2.4900000000e+01	1.2045808795e-11	1.1594218918e-07
2.4910000000e+01	1.1882661521e-11	1.1322615226e-07
2.4920000000e+01	1.1720513449e-11	1.1054717776e-07
2.4930000000e+01	1.1558864976e-11	1.0790515148e-07
2.4940000000e+01	1.1398160193e-11	1.0529985772e-07
2.4950000000e+01	1.1237732966e-11	1.0273123304e-07
2.4960000000e+01	1.1078582496e-11	1.0019898562e-07
2.4970000000e+01	1.0919654070e-11	9.7703064686e-08
2.4980000000e+01	1.0761891378e-11	9.5243203800e-08
2.4990000000e+01	1.0604739309e-11	9.2819263386e-08
2.5000000000e+01	1.0448308885e-11	9.0431078499e-08
2.5010000000e+01	1.0292988684e-11	8.8078395371e-08
2.5020000000e+01	1.0138556661e-11	8.5761010991e-08
2.5030000000e+01	9.9844577051e-12	8.3478849230e-08
2.5040000000e+01	9.8318020392e-12	8.1231580193e-08
2.5050000000e+01	9.6795349513e-12	7.9019115061e-08
2.5060000000e+01	9.5286556423e-12	7.6841136628e-08
2.5070000000e+01	9.3782759336e-12	7.4697530701e-08
2.5080000000e+01	9.2286178699e-12	7.2588132330e-08
2.5090000000e+01	9.0801255404e-12	7.0512675064e-08
2.5100000000e+01	8.9323548558e-12	6.8470993954e-08
2.5110000000e+01	8.7856388831e-12	6.6462847924e-08
2.5120000000e+01	8.6393114884e-12	6.4488148155e-08
2.5130000000e+01	8.4943163614e-12	6.2546590129e-08
2.5140000000e+01	8.3495432790e-12	6.0638123094e-08
2.5150000000e+01	8.2064355311e-12	5.8762366401e-08
2.5160000000e+01	8.0635498279e-12	5.6919269298e-08
2.5170000000e+01	7.9218853699e-12	5.5108552642e-08
2.5180000000e+01	7.7806650012e-12	5.3330114927e-08
2.5190000000e+01	7.6406103666e-12	5.1583689701e-08
2.5200000000e+01	7.5013328882e-12	4.9869099326e-08
2.5210000000e+01	7.3623884767e-12	4.8186267674e-08
2.5220000000e+01	7.2249983774e-12	4.6534839474e-08
2.5230000000e+01	7.0876637892e-12	4.4914802036e-08
2.5240000000e+01	6.9515504464e-12	4.3325876220e-08
2.5250000000e+01	6.8159922151e-12	4.1767935142e-08
2.5260000000e+01	6.6813221622e-12	4.0240775791e-08
2.5270000000e+01	6.5471517097e-12	3.8744283972e-08
2.5280000000e+01	6.4142580136e-12	3.7278167854e-08
2.5290000000e+01	6.2814198287e-12	3.5842414750e-08
2.5300000000e+01	6.1499139115e-12	3.4436720142e-08
2.5310000000e+01	6.0185745276e-12	3.3061045964e-08
2.5320000000e+01	5.8880678111e-12	3.1715201893e-08
2.5330000000e+01	5.7586158064e-12	3.0398946852e-08
2.5340000000e+01	5.6291082906e-12	2.9112293528e-08
2.5350000000e+01	5.5009885536e-12	2.7854924716e-08
2.5360000000e+01	5.3729243277e-12	2.6626827727e-08
2.5370000000e+01	5.2458037914e-12	2.5427786860e-08
2.5380000000e+01	5.1191273442e-12	2.4257700610e-08
2.5390000000e+01	4.9931725421e-12	2.3116404029e-08
2.5400000000e+01	4.8678283626e-12	2.2003757546e-08
2.5410000000e+01	4.7428727612e-12	2.0919672344e-08
2.5420000000e+01	4.6185832936e-12	1.9863996162e-08
2.5430000000e+01	4.4949044486e-12	1.8836589431e-08
2.5440000000e+01	4.3715586706e-12	1.7837376021e-08
2.5450000000e+01	4.2491010710e-12	1.6866152919e-08
2.5460000000e+01	4.1268655160e-12	1.5922869372e-08
2.5470000000e+01	4.0050185390e-12	1.5007436563e-08
2.5480000000e+01	3.8839487182e-12	1.4119676856e-08
2.5490000000e+01	3.7631009420e-12	1.3259539498e-08
2.5500000000e+01	3.6428637884e-12	1.2426884918e-08
2.5510000000e+01	3.5230152129e-12	1.1621624298e-08
2.5520000000e+01	3.4036662377e-12	1.0843643443e-08
2.5530000000e+01	3.2845393072e-12	1.0092891602e-08
2.5540000000e+01	3.1658564659e-12	9.3692672668e-09
2.5550000000e+01	3.0476177137e-12	8.6726689322e-09
2.5560000000e+01	2.9297120285e-12	8.0030204685e-09
2.5570000000e+01	2.8120283879e-12	7.3602711227e-09
2.5580000000e+01	2.6951774146e-12	6.7442305708e-09
2.5590000000e+01	2.5779933743e-12	6.1549749424e-09
2.5600000000e+01	2.4615864902e-12	5.5923266018e-09
2.5610000000e+01	2.3453461395e-12	5.0562474842e-09
2.5620000000e+01	2.2293278334e-12	4.5466868366e-09
2.5630000000e+01	2.1135315720e-12	4.0635939058e-09
2.5640000000e+01	1.9981793997e-12	3.6068671859e-09
2.5650000000e+01	1.8830492721e-12	3.1764559237e-09
2.5660000000e+01	1.7679191444e-12	2.7723601193e-09
2.5670000000e+01	1.6533441283e-12	2.3944528899e-09
2.5680000000e+01	1.5387691121e-12	2.0427342357e-09
2.5690000000e+01	1.4243051183e-12	1.7171787801e-09
2.5700000000e+01	1.3100631691e-12	1.4177357701e-09
2.5710000000e+01	1.1960987756e-12	1.1443417642e-09
2.5720000000e+01	1.0821898933e-12	8.9698407432e-10
2.5730000000e+01	9.6855856668e-13	6.7559925908e-10
2.5740000000e+01	8.5464968436e-13	4.8025075979e-10
2.5750000000e+01	7.4135142469e-13	3.1079900558e-10
2.5760000000e+01	6.2783112043e-13	1.6729474948e-10
2.5770000000e+01	5.1453286076e-13	4.9687238451e-11
2.5780000000e+01	4.0123460110e-13	4.2023527515e-11
2.5790000000e+01	2.8804736374e-13	1.0786292494e-10
2.5800000000e+01	1.7458257062e-13	1.4776751251e-10
2.5810000000e+01	6.1395333262e-14	1.6180073154e-10
2.5820000000e+01	5.1514348343e-14	1.5002602335e-10
2.5830000000e+01	1.6481260801e-13	1.1235457009e-10
2.5840000000e+01	2.7816637882e-13	4.8773683505e-11
2.5850000000e+01	3.9140912733e-13	4.0691259885e-11
2.5860000000e+01	5.0476289815e-13	1.5606563660e-10
2.5870000000e+01	6.1778360205e-13	2.9727331707e-10
2.5880000000e+01	7.3158146208e-13	4.6449193698e-10
2.5890000000e+01	8.4510176634e-13	6.5765805500e-10
2.5900000000e+01	9.5856655946e-13	8.7675898288e-10
2.5910000000e+01	1.0723089083e-12	1.1218581619e-09
2.5920000000e+01	1.1861622795e-12	1.3929809687e-09
2.5930000000e+01	1.3001266730e-12	1.6901527796e-09
2.5940000000e+01	1.4144241334e-12	2.0134497244e-09
2.5950000000e+01	1.5287215938e-12	2.3628718030e-09
2.5960000000e+01	1.6434076322e-12	2.7385078332e-09
2.5970000000e+01	1.7581491818e-12	3.1403705033e-09
2.5980000000e+01	1.8729462425e-12	3.5684725016e-09
2.5990000000e+01	1.9882429036e-12	4.0229280225e-09
2.6000000000e+01	2.1034840536e-12	4.5037243776e-09
2.6010000000e+01	2.2195023597e-12	5.0110392026e-09
2.6020000000e+01	2.3351875988e-12	5.5447963681e-09
2.6030000000e+01	2.4514834607e-12	6.1051354448e-09
2.6040000000e+01	2.5678348337e-12	6.6920691211e-09
2.6050000000e+01	2.6847968293e-12	7.3057369678e-09
2.6060000000e+01	2.8020363807e-12	7.9462024262e-09
2.6070000000e+01	2.9194424656e-12	8.6135035612e-09
2.6080000000e+01	3.0374591731e-12	9.3077799436e-09
2.6090000000e+01	3.1556979252e-12	1.0029082327e-08
2.6100000000e+01	3.2741032108e-12	1.0777448775e-08
2.6110000000e+01	3.3932856525e-12	1.1553056924e-08
2.6120000000e+01	3.5124125830e-12	1.2355894086e-08
2.6130000000e+01	3.6323166697e-12	1.3186137896e-08
2.6140000000e+01	3.7527203567e-12	1.4043902549e-08
2.6150000000e+01	3.8733460883e-12	1.4929238798e-08
2.6160000000e+01	3.9946934649e-12	1.5842311590e-08
2.6170000000e+01	4.1162628861e-12	1.6783171678e-08
2.6180000000e+01	4.2380543519e-12	1.7751869815e-08
2.6190000000e+01	4.3611225742e-12	1.8748697832e-08
2.6200000000e+01	4.4840242630e-12	1.9773617664e-08
2.6210000000e+01	4.6079806637e-12	2.0826870387e-08
2.6220000000e+01	4.7321035979e-12	2.1908494067e-08
2.6230000000e+01	4.8566706212e-12	2.3018590209e-08
2.6240000000e+01	4.9824033788e-12	2.4157425267e-08
2.6250000000e+01	5.1081916475e-12	2.5325011929e-08
2.6260000000e+01	5.2348125834e-12	2.6521540519e-08
2.6270000000e+01	5.3617110751e-12	2.7747074479e-08
2.6280000000e+01	5.4897753010e-12	2.9001880262e-08
2.6290000000e+01	5.6180615715e-12	3.0286008622e-08
2.6300000000e+01	5.7472360204e-12	3.1599662569e-08
2.6310000000e+01	5.8765770028e-12	3.2942880170e-08
2.6320000000e+01	6.0072502528e-12	3.4315965942e-08
2.6330000000e+01	6.1383120809e-12	3.5719008703e-08
2.6340000000e+01	6.2699845316e-12	3.7152148025e-08
2.6350000000e+01	6.4024896496e-12	3.8615574230e-08
2.6360000000e+01	6.5357719237e-12	4.0109464956e-08
2.6370000000e+01	6.6696093093e-12	4.1633947084e-08
2.6380000000e+01	6.8045014068e-12	4.3189261691e-08
2.6390000000e+01	6.9397820823e-12	4.4775497595e-08
2.6400000000e+01	7.0758954251e-12	4.6392845121e-08
2.6410000000e+01	7.2128414352e-12	4.8041494592e-08
2.6420000000e+01	7.3507311349e-12	4.9721661709e-08
2.6430000000e+01	7.4889539015e-12	5.1433422600e-08
2.6440000000e+01	7.6285644468e-12	5.3177094474e-08
2.6450000000e+01	7.7687856148e-12	5.4952816900e-08
2.6460000000e+01	7.9095618943e-12	5.6760716762e-08
2.6470000000e+01	8.0512818634e-12	5.8601009759e-08
2.6480000000e+01	8.1936679663e-12	6.0473848151e-08
2.6490000000e+01	8.3376083815e-12	6.2379587210e-08
2.6500000000e+01	8.4814932855e-12	6.4318214247e-08
2.6510000000e+01	8.6267659682e-12	6.6290046468e-08
2.6520000000e+01	8.7727602960e-12	6.8295248821e-08
2.6530000000e+01	8.9193652464e-12	7.0333960878e-08
2.6540000000e+01	9.0671914421e-12	7.2406461779e-08
2.6550000000e+01	9.2158503051e-12	7.4512941848e-08
2.6560000000e+01	9.3651197908e-12	7.6653540658e-08
2.6570000000e+01	9.5156105218e-12	7.8828537348e-08
2.6580000000e+01	9.6664343197e-12	8.1038008050e-08
2.6590000000e+01	9.8183683406e-12	8.3282206528e-08
2.6600000000e+01	9.9714125845e-12	8.5561386547e-08
2.6610000000e+01	1.0125178473e-11	8.7875713055e-08
2.6620000000e+01	1.0279443963e-11	9.0225300247e-08
2.6630000000e+01	1.0434875186e-11	9.2610414575e-08
2.6640000000e+01	1.0591083566e-11	9.5031233676e-08
2.6650000000e+01	1.0748069101e-11	9.7487935185e-08
2.6660000000e+01	1.0906053838e-11	9.9980747491e-08
2.6670000000e+01	1.1064482663e-11	1.0250977210e-07
2.6680000000e+01	1.1223910690e-11	1.0507523740e-07
2.6690000000e+01	1.1383838316e-11	1.0767725759e-07
2.6700000000e+01	1.1544931677e-11	1.1031609911e-07
2.6710000000e+01	1.1706524639e-11	1.1299187617e-07
2.6720000000e+01	1.1868839245e-11	1.1570475371e-07
2.6730000000e+01	1.2031431407e-11	1.1845479518e-07
2.6740000000e+01	1.2195244814e-11	1.2124227971e-07
2.6750000000e+01	1.2359391288e-11	1.2406728343e-07
2.6760000000e+01	1.2524037363e-11	1.2692992054e-07
2.6770000000e+01	1.2689127526e-11	1.2983029255e-07
2.6780000000e+01	1.2854717291e-11	1.3276851364e-07
2.6790000000e+01	1.3020751144e-11	1.3574468533e-07
2.6800000000e+01	1.3187451131e-11	1.3875895988e-07
2.6810000000e+01	1.3354151118e-11	1.4181133728e-07
2.6820000000e+01	1.3521295195e-11	1.4490191904e-07
2.6830000000e+01	1.3688272738e-11	1.4803066709e-07
2.6840000000e+01	1.3855749881e-11	1.5119769563e-07
2.6850000000e+01	1.4022727424e-11	1.5440289047e-07
2.6860000000e+01	1.4190371100e-11	1.5764640387e-07
2.6870000000e+01	1.4357459666e-11	1.6092810893e-07
2.6880000000e+01	1.4524437209e-11	1.6424798030e-07
2.6890000000e+01	1.4690526573e-11	1.6760581494e-07
2.6900000000e+01	1.4856782471e-11	1.7100165093e-07
2.6910000000e+01	1.5022705302e-11	1.7443541215e-07
2.6920000000e+01	1.5186907287e-11	1.7790670524e-07
2.6930000000e+01	1.5351386828e-11	1.8141559366e-07
2.6940000000e+01	1.5513978990e-11	1.8496164600e-07
2.6950000000e+01	1.5675960530e-11	1.8854472269e-07
2.6960000000e+01	1.5836332246e-11	1.9216445578e-07
2.6970000000e+01	1.5995205160e-11	1.9582050267e-07
2.6980000000e+01	1.6151968651e-11	1.9951238122e-07
2.6990000000e+01	1.6307621920e-11	2.0323983766e-07
2.7000000000e+01	1.6460721675e-11	2.0700228833e-07
2.7010000000e+01	1.6611600984e-11	2.1079922569e-07
2.7020000000e+01	1.6759482691e-11	2.1462996459e-07
2.7030000000e+01	1.6904699862e-11	2.1849389599e-07
2.7040000000e+01	1.7046197787e-11	2.2239016977e-07
2.7050000000e+01	1.7184975665e-11	2.2631816421e-07
2.7060000000e+01	1.7319368162e-11	2.3027687693e-07
2.7070000000e+01	1.7449597323e-11	2.3426535632e-07
2.7080000000e+01	1.7574774969e-11	2.3828244774e-07
2.7090000000e+01	1.7695789278e-11	2.4232719958e-07
2.7100000000e+01	1.7810419806e-11	2.4639815267e-07
2.7110000000e+01	1.7919665751e-11	2.5049407628e-07
2.7120000000e+01	1.8022028314e-11	2.5461339703e-07
2.7130000000e+01	1.8118173628e-11	2.5875469386e-07
2.7140000000e+01	1.8206103292e-11	2.6291608890e-07
